order_item_id,order_id,product_id,quantity,unit_price_at_buy,unit_cost_at_sale,discount_amount_applied,promo_id
949,ORD00385,PRD0100,2,86.17,62.75,20.0,P3
950,ORD00385,PRD0466,3,55.79,42.79,0.0,
951,ORD00385,PRD0076,3,217.27,172.89,0.0,
952,ORD00385,PRD0190,2,385.78,276.52,0.0,
953,ORD00386,PRD0229,3,240.0,178.57,432.0,P1
954,ORD00386,PRD0228,3,60.27,42.26,0.0,
955,ORD00386,PRD0412,2,307.47,227.96,0.0,
956,ORD00387,PRD0072,3,91.49,68.49,0.0,
957,ORD00387,PRD0074,1,195.7,156.27,0.0,
958,ORD00387,PRD0445,3,28.43,20.95,0.0,
959,ORD00387,PRD0034,3,498.1,375.03,0.0,
960,ORD00388,PRD0213,1,282.04,204.21,0.0,
961,ORD00388,PRD0364,3,11.39,8.95,0.0,
962,ORD00388,PRD0071,1,484.81,384.28,10.0,P3
963,ORD00389,PRD0428,3,417.69,330.8,0.0,
964,ORD00389,PRD0287,3,433.98,323.17,0.0,
965,ORD00389,PRD0014,1,443.87,326.76,0.0,
966,ORD00390,PRD0214,1,326.49,244.57,0.0,
967,ORD00390,PRD0353,3,227.9,164.91,0.0,
968,ORD00390,PRD0062,2,405.67,291.69,0.0,
969,ORD00391,PRD0298,2,210.89,161.43,0.0,
970,ORD00391,PRD0445,2,28.43,20.95,0.0,
971,ORD00391,PRD0244,3,152.72,110.44,0.0,
972,ORD00392,PRD0298,1,210.89,161.43,0.0,
973,ORD00392,PRD0237,3,455.17,332.15,0.0,
974,ORD00393,PRD0215,3,55.6,40.15,0.0,
975,ORD00393,PRD0183,1,133.61,94.62,0.0,
976,ORD00393,PRD0272,3,109.74,82.85,0.0,
977,ORD00394,PRD0392,1,211.3,166.37,0.0,
978,ORD00394,PRD0086,3,50.17,38.42,30.0,P3
979,ORD00395,PRD0050,3,473.96,339.6,0.0,
980,ORD00395,PRD0422,1,45.32,35.63,27.19,P1
981,ORD00395,PRD0191,2,482.23,372.2,0.0,
982,ORD00396,PRD0080,3,38.01,28.83,68.42,P1
983,ORD00396,PRD0460,3,437.91,321.14,0.0,
984,ORD00397,PRD0470,1,47.81,37.5,0.0,
985,ORD00397,PRD0068,1,132.41,104.91,0.0,
986,ORD00397,PRD0160,3,230.53,178.7,0.0,
987,ORD00397,PRD0419,2,170.78,119.68,0.0,
988,ORD00398,PRD0015,3,355.24,250.3,0.0,
989,ORD00398,PRD0114,1,377.24,298.99,0.0,
990,ORD00398,PRD0073,3,433.68,342.71,0.0,
991,ORD00399,PRD0218,3,172.09,132.56,0.0,
992,ORD00400,PRD0388,2,42.9,33.6,0.0,
993,ORD00400,PRD0056,1,298.27,215.65,0.0,
994,ORD00400,PRD0263,3,173.32,132.94,0.0,
995,ORD00400,PRD0061,2,292.34,211.74,20.0,P3
996,ORD00401,PRD0472,3,28.5,20.91,0.0,
997,ORD00402,PRD0015,1,355.24,250.3,0.0,
998,ORD00402,PRD0383,2,363.21,262.06,0.0,
999,ORD00402,PRD0179,2,76.49,57.07,0.0,
1000,ORD00403,PRD0051,3,437.49,324.75,0.0,
1001,ORD00404,PRD0494,2,459.52,343.37,551.42,P1
1002,ORD00404,PRD0003,3,52.6,39.04,0.0,
1003,ORD00405,PRD0226,3,32.3,22.79,0.0,
1004,ORD00405,PRD0093,2,257.88,183.93,0.0,
1005,ORD00406,PRD0209,1,248.9,183.06,49.78,P2
1006,ORD00406,PRD0064,2,238.84,184.6,95.54,P2
1007,ORD00407,PRD0286,3,420.36,318.63,756.65,P1
1008,ORD00407,PRD0060,2,114.98,82.01,0.0,
1009,ORD00407,PRD0308,3,32.54,25.37,0.0,
1010,ORD00408,PRD0149,2,213.08,162.58,0.0,
1011,ORD00408,PRD0036,2,344.04,259.3,0.0,
1012,ORD00408,PRD0189,1,474.4,354.14,0.0,
1013,ORD00408,PRD0346,2,473.67,345.99,0.0,
1014,ORD00409,PRD0062,1,405.67,291.69,0.0,
1015,ORD00410,PRD0034,2,498.1,375.03,0.0,
1016,ORD00410,PRD0174,1,223.56,157.14,0.0,
1017,ORD00411,PRD0372,2,231.48,167.16,0.0,
1018,ORD00411,PRD0366,3,63.86,50.24,0.0,
1019,ORD00411,PRD0388,3,42.9,33.6,0.0,
1020,ORD00411,PRD0183,2,133.61,94.62,0.0,
1021,ORD00412,PRD0076,2,217.27,172.89,260.72,P1
1022,ORD00412,PRD0255,1,29.53,21.95,0.0,
1023,ORD00412,PRD0069,1,405.93,318.9,0.0,
1024,ORD00413,PRD0498,1,268.61,191.01,53.72,P2
1025,ORD00414,PRD0390,1,407.77,308.13,0.0,
1026,ORD00415,PRD0151,3,129.55,99.18,0.0,
1027,ORD00415,PRD0259,2,292.36,226.96,0.0,
1028,ORD00416,PRD0451,1,479.28,357.09,0.0,
1029,ORD00416,PRD0162,2,144.55,102.31,0.0,
1030,ORD00416,PRD0019,1,184.08,141.19,110.45,P1
1031,ORD00416,PRD0400,2,340.74,257.49,0.0,
1032,ORD00417,PRD0160,3,230.53,178.7,138.32,P2
1033,ORD00417,PRD0292,3,165.91,123.98,99.55,P2
1034,ORD00418,PRD0201,2,61.71,49.13,0.0,
1035,ORD00419,PRD0393,2,435.37,336.15,0.0,
1036,ORD00419,PRD0015,3,355.24,250.3,0.0,
1037,ORD00419,PRD0429,2,223.99,159.16,0.0,
1038,ORD00420,PRD0195,1,300.13,235.02,0.0,
1039,ORD00420,PRD0183,2,133.61,94.62,0.0,
1040,ORD00420,PRD0339,1,272.92,203.46,163.75,P1
1041,ORD00421,PRD0445,2,28.43,20.95,11.37,P2
1042,ORD00422,PRD0337,2,483.96,377.71,0.0,
1043,ORD00422,PRD0462,2,484.17,372.74,0.0,
1044,ORD00422,PRD0357,2,475.02,371.66,0.0,
1045,ORD00422,PRD0163,2,124.9,91.62,0.0,
1046,ORD00423,PRD0354,3,58.68,45.1,105.62,P1
1047,ORD00424,PRD0187,2,421.22,321.03,0.0,
1048,ORD00424,PRD0326,1,342.1,264.13,0.0,
1049,ORD00424,PRD0275,1,357.79,261.57,0.0,
1050,ORD00425,PRD0412,1,307.47,227.96,0.0,
1051,ORD00425,PRD0491,1,199.22,141.08,0.0,
1052,ORD00425,PRD0297,1,456.12,319.98,0.0,
1053,ORD00425,PRD0140,1,158.9,114.57,0.0,
1054,ORD00426,PRD0178,1,286.55,201.36,0.0,
1055,ORD00426,PRD0155,3,233.67,182.3,0.0,
1056,ORD00427,PRD0206,2,146.67,109.28,0.0,
1057,ORD00427,PRD0233,3,84.35,65.89,0.0,
1058,ORD00427,PRD0093,1,257.88,183.93,0.0,
1059,ORD00427,PRD0265,1,334.67,247.67,0.0,
1060,ORD00428,PRD0479,3,452.95,325.85,0.0,
1061,ORD00428,PRD0031,3,54.55,38.44,0.0,
1062,ORD00428,PRD0237,1,455.17,332.15,0.0,
1063,ORD00428,PRD0383,3,363.21,262.06,0.0,
1064,ORD00429,PRD0441,1,433.48,330.62,0.0,
1065,ORD00429,PRD0434,2,453.9,333.59,0.0,
1066,ORD00429,PRD0147,3,82.2,57.92,0.0,
1067,ORD00430,PRD0059,1,44.72,32.37,26.83,P1
1068,ORD00430,PRD0424,2,432.43,327.6,0.0,
1069,ORD00431,PRD0104,1,31.6,23.17,0.0,
1070,ORD00432,PRD0330,1,170.09,126.13,0.0,
1071,ORD00432,PRD0249,1,455.12,356.21,0.0,
1072,ORD00433,PRD0444,1,258.6,189.05,0.0,
1073,ORD00433,PRD0209,2,248.9,183.06,0.0,
1074,ORD00433,PRD0454,1,266.79,203.02,0.0,
1075,ORD00434,PRD0293,3,199.18,152.65,0.0,
1076,ORD00435,PRD0122,3,119.23,91.33,0.0,
1077,ORD00436,PRD0413,3,379.92,270.27,0.0,
1078,ORD00436,PRD0479,2,452.95,325.85,0.0,
1079,ORD00436,PRD0055,1,131.47,92.87,0.0,
1080,ORD00436,PRD0141,2,307.26,224.98,0.0,
1081,ORD00437,PRD0359,1,485.84,342.55,0.0,
1082,ORD00437,PRD0217,2,281.2,206.51,0.0,
1083,ORD00437,PRD0494,2,459.52,343.37,0.0,
1084,ORD00438,PRD0367,2,17.28,13.46,0.0,
1085,ORD00438,PRD0011,3,305.83,238.77,0.0,
1086,ORD00438,PRD0311,1,93.29,66.04,0.0,
1087,ORD00438,PRD0340,1,296.43,231.88,0.0,
1088,ORD00439,PRD0159,3,449.63,348.18,0.0,
1089,ORD00439,PRD0186,3,379.57,301.74,0.0,
1090,ORD00439,PRD0444,1,258.6,189.05,0.0,
1091,ORD00439,PRD0199,1,334.15,236.21,0.0,
1092,ORD00440,PRD0480,1,492.38,367.4,0.0,
1093,ORD00441,PRD0451,3,479.28,357.09,0.0,
1094,ORD00441,PRD0018,2,321.49,236.77,0.0,
1095,ORD00441,PRD0422,2,45.32,35.63,0.0,
1096,ORD00442,PRD0449,1,230.37,179.91,0.0,
1097,ORD00442,PRD0358,2,334.76,255.81,0.0,
1098,ORD00442,PRD0181,2,170.15,132.06,0.0,
1099,ORD00442,PRD0417,3,13.77,10.05,0.0,
1100,ORD00443,PRD0323,2,456.2,353.33,0.0,
1101,ORD00443,PRD0070,1,34.79,27.83,0.0,
1102,ORD00444,PRD0057,1,13.52,10.42,0.0,
1103,ORD00445,PRD0406,2,54.96,41.39,0.0,
1104,ORD00445,PRD0448,3,294.36,234.14,0.0,
1105,ORD00445,PRD0089,3,203.94,156.46,0.0,
1106,ORD00445,PRD0168,2,200.84,156.05,0.0,
1107,ORD00446,PRD0449,2,230.37,179.91,0.0,
1108,ORD00446,PRD0453,3,29.18,22.49,17.51,P2
1109,ORD00446,PRD0473,3,74.21,54.74,44.53,P2
1110,ORD00446,PRD0465,1,408.46,313.29,0.0,
1111,ORD00447,PRD0026,2,203.86,161.35,0.0,
1112,ORD00447,PRD0308,2,32.54,25.37,0.0,
1113,ORD00448,PRD0008,3,352.09,258.44,0.0,
1114,ORD00449,PRD0061,1,292.34,211.74,0.0,
1115,ORD00449,PRD0098,2,466.56,331.42,0.0,
1116,ORD00449,PRD0254,2,274.59,204.23,0.0,
1117,ORD00449,PRD0439,1,229.96,182.22,0.0,
1118,ORD00450,PRD0215,1,55.6,40.15,0.0,
1119,ORD00450,PRD0075,1,463.99,361.22,0.0,
1120,ORD00451,PRD0465,1,408.46,313.29,0.0,
1121,ORD00451,PRD0351,3,311.67,247.44,0.0,
1122,ORD00451,PRD0006,2,215.56,160.58,0.0,
1123,ORD00451,PRD0166,3,213.29,156.36,0.0,
1124,ORD00452,PRD0377,3,46.01,32.58,0.0,
1125,ORD00452,PRD0049,3,385.26,274.63,0.0,
1126,ORD00452,PRD0171,1,379.2,297.8,0.0,
1127,ORD00452,PRD0182,3,146.35,116.37,0.0,
1128,ORD00453,PRD0259,3,292.36,226.96,0.0,
1129,ORD00453,PRD0203,3,483.08,351.2,0.0,
1130,ORD00453,PRD0496,3,12.57,8.9,0.0,
1131,ORD00454,PRD0477,2,485.1,369.19,0.0,
1132,ORD00454,PRD0068,1,132.41,104.91,0.0,
1133,ORD00454,PRD0272,2,109.74,82.85,0.0,
1134,ORD00454,PRD0060,2,114.98,82.01,0.0,
1135,ORD00455,PRD0475,2,406.43,291.23,0.0,
1136,ORD00455,PRD0449,2,230.37,179.91,0.0,
1137,ORD00455,PRD0390,2,407.77,308.13,0.0,
1138,ORD00456,PRD0392,1,211.3,166.37,0.0,
1139,ORD00456,PRD0473,3,74.21,54.74,0.0,
1140,ORD00456,PRD0226,1,32.3,22.79,19.38,P1
1141,ORD00456,PRD0094,1,441.62,347.96,0.0,
1142,ORD00457,PRD0459,2,149.23,115.26,0.0,
1143,ORD00458,PRD0058,3,122.18,96.59,0.0,
1144,ORD00458,PRD0064,2,238.84,184.6,95.54,P2
1145,ORD00458,PRD0093,1,257.88,183.93,51.58,P2
1146,ORD00458,PRD0289,3,194.83,154.56,116.9,P2
1147,ORD00459,PRD0127,2,28.75,21.84,34.5,P1
1148,ORD00460,PRD0202,2,356.58,265.13,0.0,
1149,ORD00461,PRD0015,1,355.24,250.3,0.0,
1150,ORD00461,PRD0363,3,170.99,122.22,0.0,
1151,ORD00462,PRD0169,1,429.8,333.77,0.0,
1152,ORD00463,PRD0109,1,280.74,208.58,0.0,
1153,ORD00463,PRD0145,2,174.24,136.23,0.0,
1154,ORD00464,PRD0048,2,409.85,326.98,0.0,
1155,ORD00464,PRD0123,2,170.85,134.36,20.0,P3
1156,ORD00464,PRD0084,2,207.85,165.07,0.0,
1157,ORD00464,PRD0146,3,339.67,245.4,0.0,
1158,ORD00465,PRD0252,2,225.19,168.19,270.23,P1
1159,ORD00465,PRD0184,3,377.02,265.88,30.0,P3
1160,ORD00465,PRD0263,1,173.32,132.94,34.66,P2
1161,ORD00466,PRD0047,2,474.01,335.87,0.0,
1162,ORD00466,PRD0315,1,451.59,346.71,0.0,
1163,ORD00466,PRD0219,1,160.25,115.87,96.15,P1
1164,ORD00466,PRD0238,3,495.12,361.7,0.0,
1165,ORD00467,PRD0149,2,213.08,162.58,0.0,
1166,ORD00468,PRD0066,3,131.84,94.8,0.0,
1167,ORD00468,PRD0431,1,436.56,338.15,0.0,
1168,ORD00469,PRD0470,1,47.81,37.5,0.0,
1169,ORD00470,PRD0238,3,495.12,361.7,0.0,
1170,ORD00471,PRD0300,1,175.9,135.31,0.0,
1171,ORD00471,PRD0009,1,115.5,89.67,0.0,
1172,ORD00471,PRD0237,1,455.17,332.15,0.0,
1173,ORD00472,PRD0214,3,326.49,244.57,0.0,
1174,ORD00473,PRD0320,2,290.24,219.85,0.0,
1175,ORD00473,PRD0471,1,258.77,195.11,0.0,
1176,ORD00473,PRD0041,3,422.42,317.14,0.0,
1177,ORD00473,PRD0133,3,188.47,133.25,0.0,
1178,ORD00474,PRD0060,1,114.98,82.01,10.0,P3
1179,ORD00474,PRD0236,3,120.59,90.71,0.0,
1180,ORD00474,PRD0337,3,483.96,377.71,0.0,
1181,ORD00474,PRD0250,2,39.22,30.56,0.0,
1182,ORD00475,PRD0412,2,307.47,227.96,0.0,
1183,ORD00475,PRD0070,1,34.79,27.83,0.0,
1184,ORD00475,PRD0418,1,386.0,299.7,0.0,
1185,ORD00475,PRD0097,1,13.83,10.81,0.0,
1186,ORD00476,PRD0224,3,155.16,114.21,0.0,
1187,ORD00476,PRD0276,1,280.6,199.04,10.0,P3
1188,ORD00477,PRD0060,1,114.98,82.01,0.0,
1189,ORD00478,PRD0011,2,305.83,238.77,0.0,
1190,ORD00478,PRD0104,2,31.6,23.17,0.0,
1191,ORD00478,PRD0427,2,94.22,74.88,113.06,P1
1192,ORD00478,PRD0323,3,456.2,353.33,0.0,
1193,ORD00479,PRD0019,2,184.08,141.19,220.9,P1
1194,ORD00479,PRD0372,3,231.48,167.16,0.0,
1195,ORD00479,PRD0464,2,161.7,119.28,64.68,P2
1196,ORD00480,PRD0284,1,176.54,137.48,0.0,
1197,ORD00480,PRD0332,2,270.12,213.76,0.0,
1198,ORD00480,PRD0060,2,114.98,82.01,0.0,
1199,ORD00481,PRD0011,1,305.83,238.77,0.0,
1200,ORD00481,PRD0099,2,139.59,110.13,0.0,
1201,ORD00481,PRD0119,3,197.45,138.98,0.0,
1202,ORD00481,PRD0466,3,55.79,42.79,0.0,
1203,ORD00482,PRD0371,3,391.23,293.94,0.0,
1204,ORD00482,PRD0214,3,326.49,244.57,0.0,
1205,ORD00482,PRD0185,2,119.87,84.73,0.0,
1206,ORD00483,PRD0145,3,174.24,136.23,0.0,
1207,ORD00483,PRD0342,2,313.58,249.08,0.0,
1208,ORD00484,PRD0052,2,465.17,360.75,0.0,
1209,ORD00484,PRD0253,2,352.87,280.27,423.44,P1
1210,ORD00484,PRD0010,2,55.45,39.35,0.0,
1211,ORD00484,PRD0183,3,133.61,94.62,0.0,
1212,ORD00485,PRD0221,1,103.86,80.37,0.0,
1213,ORD00485,PRD0062,3,405.67,291.69,0.0,
1214,ORD00485,PRD0133,2,188.47,133.25,0.0,
1215,ORD00486,PRD0459,1,149.23,115.26,0.0,
1216,ORD00486,PRD0448,3,294.36,234.14,0.0,
1217,ORD00486,PRD0054,3,224.67,168.9,404.41,P1
1218,ORD00487,PRD0422,3,45.32,35.63,81.58,P1
1219,ORD00488,PRD0081,3,460.5,346.81,0.0,
1220,ORD00488,PRD0227,3,351.73,250.65,0.0,
1221,ORD00488,PRD0446,1,47.6,37.43,28.56,P1
1222,ORD00489,PRD0225,2,16.93,12.76,0.0,
1223,ORD00489,PRD0004,1,55.91,40.44,0.0,
1224,ORD00490,PRD0044,2,303.48,227.26,0.0,
1225,ORD00490,PRD0387,2,477.26,366.86,0.0,
1226,ORD00491,PRD0404,1,436.23,330.07,0.0,
1227,ORD00491,PRD0220,2,164.62,127.46,0.0,
1228,ORD00491,PRD0460,2,437.91,321.14,0.0,
1229,ORD00491,PRD0265,3,334.67,247.67,0.0,
1230,ORD00492,PRD0368,3,298.54,209.45,0.0,
1231,ORD00493,PRD0396,1,119.88,85.21,0.0,
1232,ORD00493,PRD0202,1,356.58,265.13,0.0,
1233,ORD00493,PRD0329,1,188.78,134.63,0.0,
1234,ORD00493,PRD0030,3,498.69,355.98,0.0,
1235,ORD00494,PRD0454,3,266.79,203.02,0.0,
1236,ORD00494,PRD0448,2,294.36,234.14,0.0,
1237,ORD00494,PRD0161,2,385.25,289.76,462.3,P1
1238,ORD00494,PRD0271,3,380.66,290.27,0.0,
1239,ORD00495,PRD0455,3,192.7,140.34,0.0,
1240,ORD00495,PRD0317,3,156.59,124.68,0.0,
1241,ORD00496,PRD0044,1,303.48,227.26,0.0,
1242,ORD00496,PRD0200,3,16.2,12.02,0.0,
1243,ORD00496,PRD0451,1,479.28,357.09,0.0,
1244,ORD00497,PRD0262,3,484.84,362.18,0.0,
1245,ORD00498,PRD0456,3,389.49,299.09,0.0,
1246,ORD00499,PRD0259,1,292.36,226.96,0.0,
1247,ORD00499,PRD0431,2,436.56,338.15,0.0,
1248,ORD00499,PRD0260,2,240.55,184.06,0.0,
1249,ORD00499,PRD0388,3,42.9,33.6,0.0,
1250,ORD00500,PRD0233,2,84.35,65.89,0.0,
1251,ORD00501,PRD0146,3,339.67,245.4,0.0,
1252,ORD00501,PRD0367,3,17.28,13.46,0.0,
1253,ORD00501,PRD0366,2,63.86,50.24,0.0,
1254,ORD00502,PRD0422,2,45.32,35.63,0.0,
1255,ORD00502,PRD0076,3,217.27,172.89,0.0,
1256,ORD00503,PRD0218,1,172.09,132.56,0.0,
1257,ORD00504,PRD0302,3,196.2,143.55,0.0,
1258,ORD00504,PRD0203,2,483.08,351.2,0.0,
1259,ORD00504,PRD0326,2,342.1,264.13,0.0,
1260,ORD00504,PRD0353,2,227.9,164.91,0.0,
1261,ORD00505,PRD0249,3,455.12,356.21,0.0,
1262,ORD00505,PRD0496,3,12.57,8.9,0.0,
1263,ORD00506,PRD0234,2,51.74,37.5,62.09,P1
1264,ORD00506,PRD0287,2,433.98,323.17,0.0,
1265,ORD00507,PRD0190,3,385.78,276.52,0.0,
1266,ORD00508,PRD0157,2,310.2,239.45,20.0,P3
1267,ORD00508,PRD0015,1,355.24,250.3,0.0,
1268,ORD00508,PRD0302,2,196.2,143.55,0.0,
1269,ORD00509,PRD0094,3,441.62,347.96,0.0,
1270,ORD00509,PRD0063,3,332.9,244.82,0.0,
1271,ORD00510,PRD0294,2,252.71,177.83,101.08,P2
1272,ORD00510,PRD0401,2,465.25,364.27,186.1,P2
1273,ORD00510,PRD0391,1,478.75,362.02,95.75,P2
1274,ORD00510,PRD0390,2,407.77,308.13,489.32,P1
1275,ORD00511,PRD0199,1,334.15,236.21,0.0,
1276,ORD00511,PRD0174,3,223.56,157.14,402.41,P1
1277,ORD00511,PRD0227,3,351.73,250.65,0.0,
1278,ORD00511,PRD0046,1,127.33,92.2,0.0,
1279,ORD00512,PRD0330,3,170.09,126.13,306.16,P1
1280,ORD00513,PRD0062,3,405.67,291.69,0.0,
1281,ORD00514,PRD0126,3,97.5,77.63,0.0,
1282,ORD00514,PRD0297,2,456.12,319.98,0.0,
1283,ORD00515,PRD0252,1,225.19,168.19,0.0,
1284,ORD00516,PRD0196,2,59.93,46.58,0.0,
1285,ORD00516,PRD0051,3,437.49,324.75,0.0,
1286,ORD00516,PRD0074,1,195.7,156.27,0.0,
1287,ORD00517,PRD0348,1,76.48,57.01,0.0,
1288,ORD00517,PRD0493,2,397.78,283.92,477.34,P1
1289,ORD00517,PRD0153,2,391.43,282.57,0.0,
1290,ORD00517,PRD0073,2,433.68,342.71,0.0,
1291,ORD00518,PRD0104,1,31.6,23.17,18.96,P1
1292,ORD00519,PRD0032,2,84.89,60.78,0.0,
1293,ORD00519,PRD0209,4,248.9,183.06,0.0,
1294,ORD00520,PRD0127,3,28.75,21.84,0.0,
1295,ORD00521,PRD0229,1,240.0,178.57,0.0,
1296,ORD00521,PRD0257,1,481.34,377.18,0.0,
1297,ORD00521,PRD0073,2,433.68,342.71,0.0,
1298,ORD00521,PRD0087,1,266.16,211.19,0.0,
1299,ORD00522,PRD0417,2,13.77,10.05,0.0,
1300,ORD00523,PRD0001,1,22.26,16.19,0.0,
1301,ORD00523,PRD0247,2,333.98,264.97,0.0,
1302,ORD00524,PRD0300,3,175.9,135.31,0.0,
1303,ORD00524,PRD0083,3,43.58,30.8,0.0,
1304,ORD00525,PRD0358,1,334.76,255.81,0.0,
1305,ORD00525,PRD0372,3,231.48,167.16,0.0,
1306,ORD00525,PRD0450,2,167.55,125.25,0.0,
1307,ORD00525,PRD0259,2,292.36,226.96,0.0,
1308,ORD00526,PRD0386,3,219.11,167.95,394.4,P1
1309,ORD00526,PRD0165,2,350.04,269.76,140.02,P2
1310,ORD00526,PRD0009,3,115.5,89.67,69.3,P2
1311,ORD00527,PRD0345,1,328.13,233.52,0.0,
1312,ORD00528,PRD0404,3,436.23,330.07,0.0,
1313,ORD00529,PRD0345,1,328.13,233.52,0.0,
1314,ORD00529,PRD0417,2,13.77,10.05,0.0,
1315,ORD00529,PRD0184,2,377.02,265.88,20.0,P3
1316,ORD00529,PRD0064,2,238.84,184.6,0.0,
1317,ORD00530,PRD0381,1,232.32,176.69,0.0,
1318,ORD00530,PRD0349,3,215.37,166.75,0.0,
1319,ORD00531,PRD0120,2,118.99,93.01,0.0,
1320,ORD00531,PRD0019,2,184.08,141.19,0.0,
1321,ORD00532,PRD0421,3,255.13,199.85,0.0,
1322,ORD00532,PRD0446,2,47.6,37.43,0.0,
1323,ORD00533,PRD0338,3,54.25,40.12,0.0,
1324,ORD00533,PRD0350,3,443.85,339.76,0.0,
1325,ORD00534,PRD0066,2,131.84,94.8,0.0,
1326,ORD00535,PRD0099,3,139.59,110.13,0.0,
1327,ORD00535,PRD0497,3,115.67,82.7,0.0,
1328,ORD00535,PRD0315,2,451.59,346.71,0.0,
1329,ORD00536,PRD0329,3,188.78,134.63,0.0,
1330,ORD00536,PRD0027,2,80.01,57.12,0.0,
1331,ORD00536,PRD0209,2,248.9,183.06,0.0,
1332,ORD00536,PRD0266,2,27.98,19.83,0.0,
1333,ORD00537,PRD0025,2,439.42,321.42,0.0,
1334,ORD00537,PRD0273,2,224.68,172.96,269.62,P1
1335,ORD00538,PRD0378,1,82.68,58.92,0.0,
1336,ORD00539,PRD0085,2,130.65,99.22,0.0,
1337,ORD00539,PRD0321,3,20.75,16.25,37.35,P1
1338,ORD00540,PRD0431,2,436.56,338.15,0.0,
1339,ORD00540,PRD0243,1,210.17,161.61,0.0,
1340,ORD00540,PRD0427,1,94.22,74.88,0.0,
1341,ORD00541,PRD0392,1,211.3,166.37,0.0,
1342,ORD00541,PRD0297,1,456.12,319.98,0.0,
1343,ORD00541,PRD0032,1,84.89,60.78,0.0,
1344,ORD00541,PRD0456,3,389.49,299.09,0.0,
1345,ORD00542,PRD0155,3,233.67,182.3,0.0,
1346,ORD00543,PRD0287,1,433.98,323.17,0.0,
1347,ORD00544,PRD0120,3,118.99,93.01,0.0,
1348,ORD00544,PRD0320,1,290.24,219.85,0.0,
1349,ORD00544,PRD0238,2,495.12,361.7,0.0,
1350,ORD00544,PRD0318,1,233.85,170.76,0.0,
1351,ORD00545,PRD0301,1,427.36,335.58,0.0,
1352,ORD00545,PRD0007,3,406.62,284.9,0.0,
1353,ORD00545,PRD0304,1,125.04,96.09,0.0,
1354,ORD00546,PRD0247,3,333.98,264.97,0.0,
1355,ORD00546,PRD0096,1,354.73,270.01,0.0,
1356,ORD00546,PRD0023,1,122.23,85.95,0.0,
1357,ORD00546,PRD0300,2,175.9,135.31,0.0,
1358,ORD00547,PRD0076,2,217.27,172.89,0.0,
1359,ORD00547,PRD0176,2,421.85,334.09,0.0,
1360,ORD00548,PRD0260,3,240.55,184.06,0.0,
1361,ORD00548,PRD0217,2,281.2,206.51,20.0,P3
1362,ORD00549,PRD0097,3,13.83,10.81,0.0,
1363,ORD00549,PRD0355,2,451.83,345.42,0.0,
1364,ORD00549,PRD0170,3,243.72,193.58,0.0,
1365,ORD00550,PRD0084,1,207.85,165.07,0.0,
1366,ORD00550,PRD0405,1,44.1,34.14,0.0,
1367,ORD00550,PRD0472,1,28.5,20.91,0.0,
1368,ORD00551,PRD0123,2,170.85,134.36,0.0,
1369,ORD00551,PRD0488,2,54.94,43.46,0.0,
1370,ORD00552,PRD0423,1,223.75,166.91,0.0,
1371,ORD00552,PRD0038,2,223.03,166.24,267.64,P1
1372,ORD00553,PRD0023,1,122.23,85.95,0.0,
1373,ORD00553,PRD0146,1,339.67,245.4,0.0,
1374,ORD00553,PRD0135,3,362.68,264.77,0.0,
1375,ORD00554,PRD0012,1,272.75,217.47,0.0,
1376,ORD00554,PRD0467,1,187.3,137.9,0.0,
1377,ORD00555,PRD0174,1,223.56,157.14,134.14,P1
1378,ORD00556,PRD0482,3,483.47,377.92,0.0,
1379,ORD00556,PRD0320,2,290.24,219.85,0.0,
1380,ORD00557,PRD0407,1,215.72,158.36,0.0,
1381,ORD00557,PRD0194,3,204.36,157.66,0.0,
1382,ORD00558,PRD0472,1,28.5,20.91,0.0,
1383,ORD00558,PRD0301,1,427.36,335.58,0.0,
1384,ORD00559,PRD0028,3,274.1,212.35,0.0,
1385,ORD00559,PRD0447,1,311.35,233.73,0.0,
1386,ORD00560,PRD0402,2,24.19,17.59,0.0,
1387,ORD00561,PRD0385,3,205.38,158.75,0.0,
1388,ORD00561,PRD0192,2,482.71,343.12,0.0,
1389,ORD00561,PRD0092,2,498.09,352.31,0.0,
1390,ORD00561,PRD0270,3,36.56,27.49,0.0,
1391,ORD00562,PRD0298,2,210.89,161.43,0.0,
1392,ORD00562,PRD0405,3,44.1,34.14,0.0,
1393,ORD00562,PRD0107,1,64.82,51.5,0.0,
1394,ORD00563,PRD0157,2,310.2,239.45,0.0,
1395,ORD00563,PRD0293,1,199.18,152.65,0.0,
1396,ORD00564,PRD0069,1,405.93,318.9,0.0,
1397,ORD00565,PRD0239,3,39.51,31.45,0.0,
1398,ORD00566,PRD0210,2,176.77,139.3,0.0,
1399,ORD00566,PRD0163,2,124.9,91.62,0.0,
1400,ORD00566,PRD0092,2,498.09,352.31,0.0,
1401,ORD00566,PRD0331,1,74.76,56.36,0.0,
1402,ORD00567,PRD0403,2,461.55,339.29,0.0,
1403,ORD00568,PRD0020,3,308.47,221.21,185.08,P2
1404,ORD00568,PRD0346,2,473.67,345.99,189.47,P2
1405,ORD00568,PRD0098,3,466.56,331.42,839.81,P1
1406,ORD00569,PRD0145,2,174.24,136.23,69.7,P2
1407,ORD00569,PRD0485,2,358.59,269.51,143.44,P2
1408,ORD00569,PRD0242,3,95.17,67.33,57.1,P2
1409,ORD00570,PRD0371,3,391.23,293.94,0.0,
1410,ORD00570,PRD0120,3,118.99,93.01,0.0,
